id;ifes;area;Nome;Mod;ano base;Nota;Docen;A1;A2;B1;B2;B3;B4;B5;C
32007019009P6;UFOP;SUSTENTABILIDADE SOCIOECONÔMICA AMBIENTAL;CIÊNCIAS AMBIENTAIS;Prof;2016;3;20;5;7;11;2;1;1;0;3
32007019010P4;UFOP;ENGENHARIA GEOTÉCNICA;ENGENHARIA CIVIL;Prof;2013;4;24;0;0;4;1;1;4;0;1
32007019010P4;UFOP;ENGENHARIA GEOTÉCNICA;ENGENHARIA CIVIL;Prof;2014;4;21;0;0;0;3;0;3;3;0
32007019010P4;UFOP;ENGENHARIA GEOTÉCNICA;ENGENHARIA CIVIL;Prof;2015;4;20;0;1;3;1;0;0;0;0
32007019010P4;UFOP;ENGENHARIA GEOTÉCNICA;ENGENHARIA CIVIL;Prof;2016;4;15;1;0;1;1;0;0;0;0
32007019011P0;UFOP;ENGENHARIA AMBIENTAL;ENGENHARIA SANITÁRIA;Acad;2013;5;16;8;4;6;2;0;0;0;4
32007019011P0;UFOP;ENGENHARIA AMBIENTAL;ENGENHARIA SANITÁRIA;Acad;2014;5;16;11;2;11;5;0;1;0;0
32007019011P0;UFOP;ENGENHARIA AMBIENTAL;ENGENHARIA SANITÁRIA;Acad;2015;5;17;17;4;9;0;0;0;1;0
32007019011P0;UFOP;ENGENHARIA AMBIENTAL;ENGENHARIA SANITÁRIA;Acad;2016;5;18;14;2;9;2;1;1;3;0
32007019012P7;UFOP;ESTÉTICA E FILOSOFIA DA ARTE;FILOSOFIA;Acad;2014;4;16;1;2;4;3;2;1;1;1
32007019012P7;UFOP;ESTÉTICA E FILOSOFIA DA ARTE;FILOSOFIA;Acad;2013;4;16;2;0;7;2;1;2;5;0
32007019012P7;UFOP;ESTÉTICA E FILOSOFIA DA ARTE;FILOSOFIA;Acad;2015;4;17;1;3;8;1;2;4;2;1
32007019012P7;UFOP;ESTÉTICA E FILOSOFIA DA ARTE;FILOSOFIA;Acad;2016;4;17;0;0;9;1;3;2;0;0
32007019013P3;UFOP;GEOTECNIA;GEOTÉCNICA;Acad;2013;4;12;2;1;5;2;1;4;0;1
32007019013P3;UFOP;GEOTECNIA;GEOTÉCNICA;Acad;2014;4;11;0;0;1;8;0;4;1;0
32007019013P3;UFOP;GEOTECNIA;GEOTÉCNICA;Acad;2015;4;10;3;2;2;3;3;0;0;1
32007019013P3;UFOP;GEOTECNIA;GEOTÉCNICA;Acad;2016;4;9;3;1;1;0;0;0;0;0
32007019014P0;UFOP;CIÊNCIAS FARMACÊUTICAS;FARMÁCIA;Acad;2013;4;19;3;7;11;13;9;5;0;2
32007019014P0;UFOP;CIÊNCIAS FARMACÊUTICAS;FARMÁCIA;Acad;2014;4;24;7;10;12;13;7;2;1;4
32007019014P0;UFOP;CIÊNCIAS FARMACÊUTICAS;FARMÁCIA;Acad;2015;4;23;4;12;14;7;2;0;1;1
32007019014P0;UFOP;CIÊNCIAS FARMACÊUTICAS;FARMÁCIA;Acad;2016;4;23;5;8;7;3;3;1;0;1
32007019015P6;UFOP;HISTÓRIA;HISTÓRIA;Acad;2013;4;22;7;3;3;2;4;2;6;4
32007019015P6;UFOP;HISTÓRIA;HISTÓRIA;Acad;2014;4;22;7;2;4;6;5;3;2;2
32007019015P6;UFOP;HISTÓRIA;HISTÓRIA;Acad;2015;4;21;9;1;2;5;8;2;1;4
32007019015P6;UFOP;HISTÓRIA;HISTÓRIA;Acad;2016;4;21;4;2;3;0;2;4;5;4
32007019016P2;UFOP;ECOLOGIA DE BIOMAS TROPICAIS;ECOLOGIA;Acad;2013;3;16;1;4;3;13;8;0;1;3
32007019016P2;UFOP;ECOLOGIA DE BIOMAS TROPICAIS;ECOLOGIA;Acad;2014;3;18;4;3;3;12;7;1;1;3
32007019016P2;UFOP;ECOLOGIA DE BIOMAS TROPICAIS;ECOLOGIA;Acad;2015;3;17;4;3;8;10;5;2;0;6
32007019016P2;UFOP;ECOLOGIA DE BIOMAS TROPICAIS;ECOLOGIA;Acad;2016;3;23;18;6;18;29;10;0;1;17
32007019017P9;UFOP;CONSTRUÇÃO METÁLICA;ENGENHARIA CIVIL;Prof;2013;3;16;2;0;1;3;2;0;1;0
32007019017P9;UFOP;CONSTRUÇÃO METÁLICA;ENGENHARIA CIVIL;Prof;2014;3;16;0;1;1;0;0;0;1;0
32007019017P9;UFOP;CONSTRUÇÃO METÁLICA;ENGENHARIA CIVIL;Prof;2015;3;17;1;0;1;0;0;0;0;0
32007019017P9;UFOP;CONSTRUÇÃO METÁLICA;ENGENHARIA CIVIL;Prof;2016;3;15;1;0;0;1;0;1;0;1
32007019018P5;UFOP;EDUCAÇÃO MATEMÁTICA;ENSINO;Prof;2013;4;13;5;4;5;1;1;2;1;0
32007019018P5;UFOP;EDUCAÇÃO MATEMÁTICA;ENSINO;Prof;2014;4;12;1;1;1;3;0;0;0;0
32007019018P5;UFOP;EDUCAÇÃO MATEMÁTICA;ENSINO;Prof;2015;4;12;1;4;3;0;1;1;0;0
32007019018P5;UFOP;EDUCAÇÃO MATEMÁTICA;ENSINO;Prof;2016;4;11;4;2;4;7;0;1;0;0
32007019020P0;UFOP;BIOTECNOLOGIA;BIOTECNOLOGIA;Acad;2013;4;18;11;5;21;10;4;0;1;2
32007019020P0;UFOP;BIOTECNOLOGIA;BIOTECNOLOGIA;Acad;2014;4;20;12;10;13;13;1;3;0;5
32007019020P0;UFOP;BIOTECNOLOGIA;BIOTECNOLOGIA;Acad;2015;4;19;9;5;16;7;4;1;1;4
32007019020P0;UFOP;BIOTECNOLOGIA;BIOTECNOLOGIA;Acad;2016;4;21;7;10;13;6;2;0;0;3
32007019021P6;UFOP;LETRAS: ESTUDOS DA LINGUAGEM;LETRAS;Acad;2013;3;21;2;0;5;1;0;0;1;0
32007019021P6;UFOP;LETRAS: ESTUDOS DA LINGUAGEM;LETRAS;Acad;2014;3;21;3;0;9;3;1;0;0;0
32007019021P6;UFOP;LETRAS: ESTUDOS DA LINGUAGEM;LETRAS;Acad;2015;3;18;5;1;5;9;3;0;1;2
32007019021P6;UFOP;LETRAS: ESTUDOS DA LINGUAGEM;LETRAS;Acad;2016;3;18;0;0;2;13;1;1;2;2
32007019022P2;UFOP;SAÚDE E NUTRIÇÃO;NUTRIÇÃO;Acad;2013;3;21;6;10;24;16;9;3;7;0
32007019022P2;UFOP;SAÚDE E NUTRIÇÃO;NUTRIÇÃO;Acad;2014;3;21;10;9;17;14;6;2;4;2
32007019022P2;UFOP;SAÚDE E NUTRIÇÃO;NUTRIÇÃO;Acad;2015;3;21;7;9;15;21;4;4;4;2
32007019022P2;UFOP;SAÚDE E NUTRIÇÃO;NUTRIÇÃO;Acad;2016;3;27;7;10;17;9;8;4;8;0
32007019023P9;UFOP;CIÊNCIA DA COMPUTAÇÃO;CIÊNCIA DA COMPUTAÇÃO;Acad;2013;4;13;2;3;0;0;4;0;1;4
32007019023P9;UFOP;CIÊNCIA DA COMPUTAÇÃO;CIÊNCIA DA COMPUTAÇÃO;Acad;2014;4;19;9;0;0;0;1;0;4;0
32007019023P9;UFOP;CIÊNCIA DA COMPUTAÇÃO;CIÊNCIA DA COMPUTAÇÃO;Acad;2015;4;17;2;3;1;0;3;0;1;0
32007019023P9;UFOP;CIÊNCIA DA COMPUTAÇÃO;CIÊNCIA DA COMPUTAÇÃO;Acad;2016;4;17;8;4;6;1;1;0;0;2
32007019024P5;UFOP;EDUCAÇÃO;EDUCAÇÃO;Acad;2015;3;25;4;7;5;2;1;0;3;3
32007019024P5;UFOP;EDUCAÇÃO;EDUCAÇÃO;Acad;2013;3;16;4;4;7;3;1;0;2;2
32007019024P5;UFOP;EDUCAÇÃO;EDUCAÇÃO;Acad;2014;3;22;9;3;4;6;1;1;6;2
32007019024P5;UFOP;EDUCAÇÃO;EDUCAÇÃO;Acad;2016;3;25;2;6;4;1;2;1;4;1
32007019025P1;UFOP;CIÊNCIAS;MATERIAIS;Acad;2013;3;12;3;1;3;0;0;0;0;0
32007019025P1;UFOP;CIÊNCIAS;MATERIAIS;Acad;2014;3;12;3;1;1;1;0;3;0;0
32007019025P1;UFOP;CIÊNCIAS;MATERIAIS;Acad;2015;3;15;13;2;3;2;0;1;0;0
32007019025P1;UFOP;CIÊNCIAS;MATERIAIS;Acad;2016;3;17;4;1;2;0;1;0;0;0
32007019026P8;UFOP;ENSINO DE CIÊNCIAS;ENSINO DE CIÊNCIAS E MATEMÁTICA;Prof;2013;3;12;3;1;3;2;4;4;0;1
32007019026P8;UFOP;ENSINO DE CIÊNCIAS;ENSINO DE CIÊNCIAS E MATEMÁTICA;Prof;2014;3;14;1;1;6;13;1;2;3;0
32007019026P8;UFOP;ENSINO DE CIÊNCIAS;ENSINO DE CIÊNCIAS E MATEMÁTICA;Prof;2015;3;15;1;1;1;2;3;0;3;0
32007019026P8;UFOP;ENSINO DE CIÊNCIAS;ENSINO DE CIÊNCIAS E MATEMÁTICA;Prof;2016;3;16;3;5;4;13;3;0;2;0
32007019028P0;UFOP;ARTES CÊNICAS;TEATRO;Acad;2014;3;10;0;1;0;0;1;1;0;0
32007019028P0;UFOP;ARTES CÊNICAS;TEATRO;Acad;2015;3;11;1;2;2;1;0;0;1;3
32007019028P0;UFOP;ARTES CÊNICAS;TEATRO;Acad;2016;3;12;1;0;1;0;3;0;0;2
32007019029P7;UFOP;QUÍMICA;QUÍMICA;Acad;2014;3;17;6;4;7;10;5;1;0;1
32007019029P7;UFOP;QUÍMICA;QUÍMICA;Acad;2015;3;19;4;8;4;12;6;0;2;0
32007019029P7;UFOP;QUÍMICA;QUÍMICA;Acad;2016;3;19;6;11;11;12;3;1;0;0
32007019049P8;UFOP;COMUNICAÇÃO;COMUNICAÇÃO;Acad;2015;3;10;0;2;5;1;3;1;3;0
32007019049P8;UFOP;COMUNICAÇÃO;COMUNICAÇÃO;Acad;2016;3;14;0;1;5;5;1;5;2;2
32007019050P6;UFOP;ECONOMIA APLICADA;ECONOMIA;Acad;2016;3;11;0;0;2;1;2;0;0;1
32007019051P2;UFOP;INSTRUMENTAÇÃO, CONTROLE E AUTOMAÇÃO DE PROCESSOS DE MINERAÇÃO;ENGENHARIA ELÉTRICA;Prof;2016;3;27;11;3;14;5;3;1;4;4
32008015001P1;PUC/MG;LETRAS;LITERATURA BRASILEIRA;Acad;2013;5;26;2;0;29;6;25;1;2;6
32008015001P1;PUC/MG;LETRAS;LITERATURA BRASILEIRA;Acad;2015;5;23;0;1;18;6;17;1;5;4
32008015001P1;PUC/MG;LETRAS;LITERATURA BRASILEIRA;Acad;2014;5;26;1;0;25;10;12;0;2;7
32008015001P1;PUC/MG;LETRAS;LITERATURA BRASILEIRA;Acad;2016;5;21;2;2;18;5;11;2;3;2
32008015002P8;PUC/MG;ENGENHARIA ELÉTRICA;ENGENHARIA ELÉTRICA;Acad;2013;3;14;2;5;0;2;1;0;1;1
32008015002P8;PUC/MG;ENGENHARIA ELÉTRICA;ENGENHARIA ELÉTRICA;Acad;2014;3;14;0;1;0;1;0;0;1;0
32008015002P8;PUC/MG;ENGENHARIA ELÉTRICA;ENGENHARIA ELÉTRICA;Acad;2015;3;13;2;0;1;3;0;0;0;1
32008015002P8;PUC/MG;ENGENHARIA ELÉTRICA;ENGENHARIA ELÉTRICA;Acad;2016;3;12;2;2;0;7;1;0;0;1
32008015003P4;PUC/MG;GEOGRAFIA - TRATAMENTO DA INFORMAÇÃO ESPACIAL;GEOGRAFIA;Acad;2014;5;15;0;4;11;0;4;8;3;6
32008015003P4;PUC/MG;GEOGRAFIA - TRATAMENTO DA INFORMAÇÃO ESPACIAL;GEOGRAFIA;Acad;2015;5;16;1;5;5;7;2;17;5;2
32008015003P4;PUC/MG;GEOGRAFIA - TRATAMENTO DA INFORMAÇÃO ESPACIAL;GEOGRAFIA;Acad;2013;5;15;2;6;7;5;10;9;7;2
32008015003P4;PUC/MG;GEOGRAFIA - TRATAMENTO DA INFORMAÇÃO ESPACIAL;GEOGRAFIA;Acad;2016;5;17;1;5;15;3;13;7;3;1
32008015004P0;PUC/MG;ENGENHARIA MECÂNICA;ENGENHARIA MECÂNICA;Acad;2013;4;14;2;3;3;0;0;0;0;1
32008015004P0;PUC/MG;ENGENHARIA MECÂNICA;ENGENHARIA MECÂNICA;Acad;2014;4;14;6;3;7;0;0;2;1;18
32008015004P0;PUC/MG;ENGENHARIA MECÂNICA;ENGENHARIA MECÂNICA;Acad;2015;4;13;2;4;5;0;1;0;2;16
32008015004P0;PUC/MG;ENGENHARIA MECÂNICA;ENGENHARIA MECÂNICA;Acad;2016;4;11;4;3;4;1;0;0;1;7
32008015005P7;PUC/MG;DIREITO;DIREITO;Acad;2013;6;44;23;7;31;1;4;10;14;71
32008015005P7;PUC/MG;DIREITO;DIREITO;Acad;2014;6;44;6;3;30;3;3;9;5;59
32008015005P7;PUC/MG;DIREITO;DIREITO;Acad;2015;6;47;12;5;26;4;5;9;11;29
32008015005P7;PUC/MG;DIREITO;DIREITO;Acad;2016;6;48;23;3;39;1;3;8;26;44
32008015006P3;PUC/MG;EDUCAÇÃO;EDUCAÇÃO;Acad;2013;4;10;3;3;4;4;0;2;2;8
32008015006P3;PUC/MG;EDUCAÇÃO;EDUCAÇÃO;Acad;2014;4;12;2;3;3;12;0;3;1;7
32008015006P3;PUC/MG;EDUCAÇÃO;EDUCAÇÃO;Acad;2015;4;11;0;1;11;1;8;2;1;10
32008015006P3;PUC/MG;EDUCAÇÃO;EDUCAÇÃO;Acad;2016;4;11;0;5;5;10;2;5;6;5
32008015007P0;PUC/MG;CIÊNCIAS SOCIAIS;SOCIOLOGIA;Acad;2013;5;15;2;7;6;2;0;3;5;3
32008015007P0;PUC/MG;CIÊNCIAS SOCIAIS;SOCIOLOGIA;Acad;2014;5;15;0;3;2;1;2;2;4;1
32008015007P0;PUC/MG;CIÊNCIAS SOCIAIS;SOCIOLOGIA;Acad;2015;5;13;0;4;5;2;2;3;4;0
32008015007P0;PUC/MG;CIÊNCIAS SOCIAIS;SOCIOLOGIA;Acad;2016;5;13;4;6;4;2;4;11;3;1
32008015008P6;PUC/MG;BIOLOGIA DE VERTEBRADOS;ZOOLOGIA;Acad;2013;4;15;3;3;12;13;9;1;0;7
32008015008P6;PUC/MG;BIOLOGIA DE VERTEBRADOS;ZOOLOGIA;Acad;2014;4;15;1;4;5;16;7;2;0;1
32008015008P6;PUC/MG;BIOLOGIA DE VERTEBRADOS;ZOOLOGIA;Acad;2015;4;15;1;1;8;14;5;0;0;1
32008015008P6;PUC/MG;BIOLOGIA DE VERTEBRADOS;ZOOLOGIA;Acad;2016;4;13;5;4;6;4;5;0;0;1
32008015009P2;PUC/MG;ODONTOLOGIA;ODONTOLOGIA;Acad;2013;4;13;7;7;1;2;5;9;3;0
32008015009P2;PUC/MG;ODONTOLOGIA;ODONTOLOGIA;Acad;2014;4;14;6;5;2;5;6;7;5;0
32008015009P2;PUC/MG;ODONTOLOGIA;ODONTOLOGIA;Acad;2015;4;16;3;2;7;8;17;9;1;0
32008015009P2;PUC/MG;ODONTOLOGIA;ODONTOLOGIA;Acad;2016;4;16;9;9;3;11;10;4;3;0
32008015010P0;PUC/MG;ADMINISTRAÇÃO;ADMINISTRAÇÃO;Prof;2013;5;24;2;4;10;7;5;3;5;0
32008015010P0;PUC/MG;ADMINISTRAÇÃO;ADMINISTRAÇÃO;Prof;2014;5;25;0;12;10;14;3;8;5;0
32008015010P0;PUC/MG;ADMINISTRAÇÃO;ADMINISTRAÇÃO;Prof;2015;5;23;0;1;2;2;1;2;5;0
32008015010P0;PUC/MG;ADMINISTRAÇÃO;ADMINISTRAÇÃO;Prof;2016;5;16;0;0;0;0;0;0;0;0
32008015011P7;PUC/MG;INFORMÁTICA;CIÊNCIA DA COMPUTAÇÃO;Acad;2013;4;11;4;1;2;0;0;0;1;2
32008015011P7;PUC/MG;INFORMÁTICA;CIÊNCIA DA COMPUTAÇÃO;Acad;2014;4;11;2;1;1;0;2;0;3;5
32008015011P7;PUC/MG;INFORMÁTICA;CIÊNCIA DA COMPUTAÇÃO;Acad;2015;4;11;4;4;2;0;2;1;3;0
32008015011P7;PUC/MG;INFORMÁTICA;CIÊNCIA DA COMPUTAÇÃO;Acad;2016;4;13;2;2;1;0;2;0;0;1
32008015012P3;PUC/MG;PSICOLOGIA;PSICOLOGIA;Acad;2013;4;10;2;11;5;5;3;2;1;0
32008015012P3;PUC/MG;PSICOLOGIA;PSICOLOGIA;Acad;2014;4;11;2;16;2;8;5;3;3;0
32008015012P3;PUC/MG;PSICOLOGIA;PSICOLOGIA;Acad;2015;4;13;7;13;5;5;5;4;2;0
32008015012P3;PUC/MG;PSICOLOGIA;PSICOLOGIA;Acad;2016;4;12;2;14;3;6;4;2;7;1
32008015013P0;PUC/MG;ENSINO;ENSINO DE CIÊNCIAS E MATEMÁTICA;Prof;2013;4;16;4;6;1;0;2;0;0;0
32008015013P0;PUC/MG;ENSINO;ENSINO DE CIÊNCIAS E MATEMÁTICA;Prof;2014;4;15;4;5;2;1;4;0;0;0
32008015013P0;PUC/MG;ENSINO;ENSINO DE CIÊNCIAS E MATEMÁTICA;Prof;2015;4;16;2;4;1;0;5;1;1;0
32008015013P0;PUC/MG;ENSINO;ENSINO DE CIÊNCIAS E MATEMÁTICA;Prof;2016;4;15;2;3;5;2;0;1;2;0
32008015014P6;PUC/MG;ODONTOLOGIA;ODONTOLOGIA;Prof;2013;4;16;8;5;1;3;5;5;3;0
32008015014P6;PUC/MG;ODONTOLOGIA;ODONTOLOGIA;Prof;2014;4;17;7;5;2;5;6;6;3;0
32008015014P6;PUC/MG;ODONTOLOGIA;ODONTOLOGIA;Prof;2015;4;17;2;2;6;7;14;7;0;0
32008015014P6;PUC/MG;ODONTOLOGIA;ODONTOLOGIA;Prof;2016;4;17;9;9;1;9;10;2;2;0
32008015015P2;PUC/MG;ADMINISTRAÇÃO;ADMINISTRAÇÃO DE EMPRESAS;Acad;2013;4;18;0;4;9;11;3;7;0;0
32008015015P2;PUC/MG;ADMINISTRAÇÃO;ADMINISTRAÇÃO DE EMPRESAS;Acad;2014;4;17;0;9;6;15;5;8;2;0
32008015015P2;PUC/MG;ADMINISTRAÇÃO;ADMINISTRAÇÃO DE EMPRESAS;Acad;2015;4;17;0;8;9;5;6;4;2;0
32008015015P2;PUC/MG;ADMINISTRAÇÃO;ADMINISTRAÇÃO DE EMPRESAS;Acad;2016;4;16;1;4;5;14;7;8;4;0
32008015016P9;PUC/MG;COMUNICAÇÃO SOCIAL: INTERAÇÕES MIDIÁTICAS;COMUNICAÇÃO;Acad;2013;4;9;0;0;3;4;0;4;1;3
32008015016P9;PUC/MG;COMUNICAÇÃO SOCIAL: INTERAÇÕES MIDIÁTICAS;COMUNICAÇÃO;Acad;2014;4;9;0;2;11;2;3;5;2;2
32008015016P9;PUC/MG;COMUNICAÇÃO SOCIAL: INTERAÇÕES MIDIÁTICAS;COMUNICAÇÃO;Acad;2015;4;9;0;2;2;3;2;2;2;0
32008015016P9;PUC/MG;COMUNICAÇÃO SOCIAL: INTERAÇÕES MIDIÁTICAS;COMUNICAÇÃO;Acad;2016;4;9;0;1;4;4;0;3;1;2
32008015017P5;PUC/MG;RELAÇÕES INTERNACIONAIS: POLÍTICA INTERNACIONAL;POLÍTICA INTERNACIONAL;Acad;2013;5;11;0;0;1;16;0;1;2;0
32008015017P5;PUC/MG;RELAÇÕES INTERNACIONAIS: POLÍTICA INTERNACIONAL;POLÍTICA INTERNACIONAL;Acad;2014;5;13;8;2;0;7;2;0;4;1
32008015017P5;PUC/MG;RELAÇÕES INTERNACIONAIS: POLÍTICA INTERNACIONAL;POLÍTICA INTERNACIONAL;Acad;2015;5;14;8;2;1;9;1;1;0;2
32008015017P5;PUC/MG;RELAÇÕES INTERNACIONAIS: POLÍTICA INTERNACIONAL;POLÍTICA INTERNACIONAL;Acad;2016;5;15;1;2;3;6;0;1;6;3
32008015019P8;PUC/MG;CIÊNCIAS DA RELIGIÃO;TEOLOGIA;Acad;2013;4;11;6;3;5;0;0;0;0;1
32008015019P8;PUC/MG;CIÊNCIAS DA RELIGIÃO;TEOLOGIA;Acad;2014;4;12;6;4;7;0;1;1;0;2
32008015019P8;PUC/MG;CIÊNCIAS DA RELIGIÃO;TEOLOGIA;Acad;2015;4;11;6;5;1;2;1;1;4;0
32008015019P8;PUC/MG;CIÊNCIAS DA RELIGIÃO;TEOLOGIA;Acad;2016;4;12;3;3;1;2;3;0;0;1
32009011003P0;UNIVALE;GESTÃO INTEGRADA DO TERRITÓRIO;SOCIAIS E HUMANIDADES;Acad;2013;3;19;1;3;5;5;1;9;0;0
32009011003P0;UNIVALE;GESTÃO INTEGRADA DO TERRITÓRIO;SOCIAIS E HUMANIDADES;Acad;2014;3;24;0;1;2;5;4;5;0;0
32009011003P0;UNIVALE;GESTÃO INTEGRADA DO TERRITÓRIO;SOCIAIS E HUMANIDADES;Acad;2015;3;20;0;3;6;3;4;4;0;0
32009011003P0;UNIVALE;GESTÃO INTEGRADA DO TERRITÓRIO;SOCIAIS E HUMANIDADES;Acad;2016;3;21;1;3;1;1;2;5;4;0
32010010002P2;UFVJM;PRODUÇÃO VEGETAL;AGRONOMIA;Acad;2013;4;14;0;8;28;7;4;5;13;2
32010010002P2;UFVJM;PRODUÇÃO VEGETAL;AGRONOMIA;Acad;2014;4;14;2;7;52;6;5;7;10;0
32010010002P2;UFVJM;PRODUÇÃO VEGETAL;AGRONOMIA;Acad;2015;4;17;1;5;34;4;9;15;6;0
32010010002P2;UFVJM;PRODUÇÃO VEGETAL;AGRONOMIA;Acad;2016;4;17;3;9;26;7;8;4;10;1
32010010003P9;UFVJM;ZOOTECNIA;ZOOTECNIA;Acad;2013;3;15;2;3;5;10;1;2;0;1
32010010003P9;UFVJM;ZOOTECNIA;ZOOTECNIA;Acad;2014;3;14;0;0;4;11;6;3;1;9
32010010003P9;UFVJM;ZOOTECNIA;ZOOTECNIA;Acad;2015;3;16;2;4;8;17;14;4;0;3
32010010003P9;UFVJM;ZOOTECNIA;ZOOTECNIA;Acad;2016;3;15;2;3;6;7;9;1;0;0
32010010004P5;UFVJM;QUÍMICA;QUÍMICA;Acad;2013;3;18;4;3;8;3;4;7;3;9
32010010004P5;UFVJM;QUÍMICA;QUÍMICA;Acad;2014;3;23;4;9;5;6;2;1;0;2
32010010004P5;UFVJM;QUÍMICA;QUÍMICA;Acad;2015;3;22;5;12;7;4;5;3;0;2
32010010004P5;UFVJM;QUÍMICA;QUÍMICA;Acad;2016;3;22;7;10;13;4;0;0;1;2
32010010005P1;UFVJM;CIÊNCIA FLORESTAL;RECURSOS FLORESTAIS E ENGENHARIA FLORESTAL;Acad;2013;4;16;0;4;23;2;11;2;9;0
32010010005P1;UFVJM;CIÊNCIA FLORESTAL;RECURSOS FLORESTAIS E ENGENHARIA FLORESTAL;Acad;2014;4;16;1;4;23;4;15;0;15;0
32010010005P1;UFVJM;CIÊNCIA FLORESTAL;RECURSOS FLORESTAIS E ENGENHARIA FLORESTAL;Acad;2015;4;16;0;0;8;0;4;0;7;0
32010010005P1;UFVJM;CIÊNCIA FLORESTAL;RECURSOS FLORESTAIS E ENGENHARIA FLORESTAL;Acad;2016;4;14;4;4;19;7;1;0;12;2
32010010006P8;UFVJM;ODONTOLOGIA;ODONTOLOGIA;Acad;2014;4;17;3;8;5;9;0;3;0;1
32010010006P8;UFVJM;ODONTOLOGIA;ODONTOLOGIA;Acad;2013;4;15;7;7;6;9;4;7;1;0
32010010006P8;UFVJM;ODONTOLOGIA;ODONTOLOGIA;Acad;2015;4;15;7;8;10;11;2;5;0;1
32010010006P8;UFVJM;ODONTOLOGIA;ODONTOLOGIA;Acad;2016;4;15;7;7;2;4;7;1;1;0
32010010007P4;UFVJM;SAÚDE, SOCIEDADE E AMBIENTE;SAÚDE E BIOLÓGICAS;Prof;2013;3;20;0;0;6;0;9;7;5;1
32010010007P4;UFVJM;SAÚDE, SOCIEDADE E AMBIENTE;SAÚDE E BIOLÓGICAS;Prof;2014;3;21;0;1;4;2;4;4;2;0
32010010007P4;UFVJM;SAÚDE, SOCIEDADE E AMBIENTE;SAÚDE E BIOLÓGICAS;Prof;2015;3;20;1;1;4;1;8;3;2;0
32010010007P4;UFVJM;SAÚDE, SOCIEDADE E AMBIENTE;SAÚDE E BIOLÓGICAS;Prof;2016;3;20;0;4;4;0;8;7;0;0
32010010008P0;UFVJM;ENSINO EM SAÚDE;SAÚDE PÚBLICA;Prof;2013;3;14;0;0;1;2;2;2;1;1
32010010008P0;UFVJM;ENSINO EM SAÚDE;SAÚDE PÚBLICA;Prof;2014;3;15;0;0;5;1;1;6;0;1
32010010008P0;UFVJM;ENSINO EM SAÚDE;SAÚDE PÚBLICA;Prof;2015;3;12;0;0;4;1;2;8;4;0
32010010008P0;UFVJM;ENSINO EM SAÚDE;SAÚDE PÚBLICA;Prof;2016;3;17;0;1;1;0;0;10;4;2
32010010009P7;UFVJM;CIÊNCIAS FARMACÊUTICAS;FARMÁCIA;Acad;2013;3;16;1;1;8;7;6;2;1;4
32010010009P7;UFVJM;CIÊNCIAS FARMACÊUTICAS;FARMÁCIA;Acad;2014;3;16;2;1;6;4;2;0;0;0
32010010009P7;UFVJM;CIÊNCIAS FARMACÊUTICAS;FARMÁCIA;Acad;2015;3;19;4;4;10;11;2;0;0;4
32010010009P7;UFVJM;CIÊNCIAS FARMACÊUTICAS;FARMÁCIA;Acad;2016;3;22;2;2;6;6;3;5;0;3
32010010010P5;UFVJM;BIOCOMBUSTÍVEIS - UFVJM - UFU;BIOTECNOLOGIA;Acad;2013;4;25;10;12;8;12;9;15;11;9
32010010010P5;UFVJM;BIOCOMBUSTÍVEIS - UFVJM - UFU;BIOTECNOLOGIA;Acad;2014;4;25;13;12;13;10;17;19;6;8
32010010010P5;UFVJM;BIOCOMBUSTÍVEIS - UFVJM - UFU;BIOTECNOLOGIA;Acad;2015;4;31;13;19;12;8;11;6;6;9
32010010011P1;UFVJM;CIÊNCIAS HUMANAS;SOCIAIS E HUMANIDADES;Prof;2013;3;13;0;0;2;1;2;6;1;1
32010010011P1;UFVJM;CIÊNCIAS HUMANAS;SOCIAIS E HUMANIDADES;Prof;2014;3;17;0;2;1;8;4;3;2;0
32010010011P1;UFVJM;CIÊNCIAS HUMANAS;SOCIAIS E HUMANIDADES;Prof;2015;3;18;1;0;1;1;2;0;2;1
32010010011P1;UFVJM;CIÊNCIAS HUMANAS;SOCIAIS E HUMANIDADES;Prof;2016;3;17;0;0;0;0;0;1;0;0
32010010012P8;UFVJM;EDUCAÇÃO;ADMINISTRAÇÃO DE UNIDADES EDUCATIVAS;Prof;2013;3;16;1;0;2;1;2;0;2;0
32010010012P8;UFVJM;EDUCAÇÃO;ADMINISTRAÇÃO DE UNIDADES EDUCATIVAS;Prof;2014;3;23;1;0;1;2;2;0;1;2
32010010012P8;UFVJM;EDUCAÇÃO;ADMINISTRAÇÃO DE UNIDADES EDUCATIVAS;Prof;2015;3;35;1;1;2;2;0;0;3;2
32010010012P8;UFVJM;EDUCAÇÃO;ADMINISTRAÇÃO DE UNIDADES EDUCATIVAS;Prof;2016;3;33;0;2;4;0;1;1;2;12
32010010013P4;UFVJM;TECNOLOGIA, AMBIENTE E SOCIEDADE;ENGENHARIA/TECNOLOGIA/GESTÃO;Prof;2014;3;22;3;1;1;3;3;5;1;0
32010010013P4;UFVJM;TECNOLOGIA, AMBIENTE E SOCIEDADE;ENGENHARIA/TECNOLOGIA/GESTÃO;Prof;2015;3;26;2;2;2;1;2;11;3;1
32010010013P4;UFVJM;TECNOLOGIA, AMBIENTE E SOCIEDADE;ENGENHARIA/TECNOLOGIA/GESTÃO;Prof;2016;3;26;1;5;2;1;3;21;1;5
